Date,Open,High,Low,Close,Volume
2021-06-01,122.03431485733806,122.29773710604329,120.92207435192587,121.25379180908203,67637100
2021-06-02,121.25377238108098,122.19039542274523,121.02937706510446,122.01477813720703,59278900
2021-06-03,121.64404739693522,121.80990611741935,120.13178685609535,120.53180694580078,76229200
2021-06-04,121.04888711847525,123.08799935298282,120.83424294183042,122.82456970214844,75169300
2021-06-07,123.09774990370911,123.24409888195902,121.79038257021139,122.8343276977539,71057600
2021-06-08,123.51730209755509,125.33201933627309,123.1367991511912,123.65389251708984,74403800
2021-06-09,124.11242420165917,124.63927604647924,123.43922338156383,124.03437042236328,56877900
2021-06-10,123.92706803553762,125.06858426923962,122.87337162202547,123.03923034667969,71186400
2021-06-11,123.4490059123557,124.3368510759359,123.02947607177971,124.24903869628906,53522400
2021-06-14,124.70756306020407,127.36132438958391,123.97582567545629,127.30278778076172,96906500
2021-06-15,126.7759896641038,127.41992237053559,126.23937907541064,126.48329162597656,62746300
2021-06-16,127.19549442536886,127.70283662845416,125.33201411236685,126.98085021972656,91815000
2021-06-17,126.63933814390342,129.3223749059046,126.49298175181782,128.58087158203125,96721700
2021-06-18,127.52722244492858,128.30773056203458,127.06866573814787,127.28330993652344,108953300
2021-06-21,127.1271913132279,129.18581330080102,126.063736441913,129.0784912109375,79663300
2021-06-22,128.91264666080772,130.8151612925248,128.41505560442437,130.71759033203125,74783600
2021-06-23,130.51271488266488,131.0493254021088,129.98585550457855,130.4444122314453,60214200
2021-06-24,131.1761533209972,131.36152922245495,129.69316099657445,130.16148376464844,68711000
2021-06-25,130.21025787505408,130.6297802366699,129.5760764313894,129.8687744140625,70783700
2021-06-28,130.1614570490265,131.95664929646315,130.10292043684166,131.4980926513672,62111300
2021-06-29,131.51764764633526,133.16649883756983,131.0786080414317,133.01039123535156,64556100
2021-06-30,132.8542738516881,134.0640853489463,132.56157584088896,133.6250457763672,63261400
2021-07-01,133.27380646927242,133.98602685703514,132.45424909031448,133.927490234375,52485800
2021-07-02,134.54215013282746,136.59102140885628,134.39580856478537,136.552001953125,78852600
2021-07-06,136.65928383502748,139.66427232062847,136.65928383502748,138.56179809570312,108181800
2021-07-07,140.04478004189397,141.36191336128311,139.1862182535438,141.04971313476562,104911600
2021-07-08,138.13249304147996,140.55210024692394,137.24464819829342,139.7520751953125,105575500
2021-07-09,139.27403406481795,142.10341304013653,139.17646311232951,141.57656860351562,99890800
2021-07-12,142.64979816390084,142.75712026323748,140.49360503622404,140.98143005371094,76299700
2021-07-13,140.52284633857775,143.8693330567253,140.13259235448814,142.09364318847656,100827100
2021-07-14,144.4937679079545,145.9279745686904,144.0839818158266,145.5181884765625,127050800
2021-07-15,145.6060054508676,146.34749406137325,143.50834910364574,144.864501953125,106820300
2021-07-16,144.84502714125577,146.11336042052585,142.3278479795718,142.82542419433594,93251400
2021-07-19,140.24968646910114,140.56190161268026,138.2203326975493,138.98133850097656,121434600
2021-07-20,139.9667464752501,143.5181116494979,139.47892150687957,142.5912322998047,96350000
2021-07-21,141.98635160042446,142.57174758950413,141.10827250404336,141.85951232910156,74993500
2021-07-22,142.38634335455993,144.59130668501456,142.25950410848452,143.22540283203125,77338200
2021-07-23,143.9571344380385,145.09864294509043,143.3424702853048,144.94253540039062,71447400
2021-07-26,144.65963709619385,146.18164879238583,144.1035094217646,145.3621063232422,72434100
2021-07-27,145.48893575716545,145.57675557902394,142.00587269876928,143.1961669921875,104818600
2021-07-28,141.28383310707383,143.39124006828624,139.0691040815247,141.44969177246094,118931200
2021-07-29,141.16677881083731,142.98148812260095,141.0594567321274,142.09364318847656,56699500
2021-07-30,140.86437626783024,142.76689112133272,140.6009465535791,142.30833435058594,70440600
2021-08-02,142.79613544954273,143.37176538004852,141.71316334757606,141.97659301757812,62880000
2021-08-03,142.25952902121162,144.43522442777342,141.64486473611035,143.77178955078125,64786600
2021-08-04,143.6839649919127,144.191292221281,142.7180662311683,143.3717498779297,56368300
2021-08-05,143.40102641721816,144.24008597517638,142.61075233452527,143.4790802001953,46397700
2021-08-06,143.0003050001657,143.74290453377364,142.29678337483543,142.79510498046875,54126800
2021-08-09,142.8537292225246,143.34228507821692,142.18930041536296,142.74624633789062,48908700
2021-08-10,143.08827226738262,144.3292085832048,141.97436527249621,142.2675018310547,69023100
2021-08-11,142.7071837820295,143.36184690994065,142.19908146277635,142.5215301513672,48493500
2021-08-12,142.84400877640718,145.638549753649,142.5020136051408,145.48220825195312,72282600
2021-08-13,145.56034862237908,146.01959236929383,144.87637333214747,145.6873779296875,59375000
2021-08-16,145.14019753721752,147.72955306203514,143.11758362273994,147.66114807128906,103296000
2021-08-17,146.79148879708086,148.20829780218608,145.67758203815535,146.75241088867188,92229700
2021-08-18,146.37133747643588,147.2702784625577,142.8048707810112,143.01007080078125,86326000
2021-08-19,141.7104651312345,144.6124871816288,141.19259728206325,143.3422393798828,86960300
2021-08-20,144.06532310737114,145.10105892019794,143.42042593388106,144.79815673828125,60549600
2021-08-23,144.91546637401214,146.75244155345382,144.5050811570284,146.28343200683594,60131800
2021-08-24,146.02934262692168,147.40707372149436,145.73620613091066,146.19544982910156,48606400
2021-08-25,146.38105721271626,146.87939357142153,144.41706865589566,144.96424865722656,58991300
2021-08-26,144.95451308804914,145.7068782917423,144.13372800564036,144.1630401611328,48597200
2021-08-27,144.10444664756716,145.34538283026907,143.46932993010927,145.19882202148438,55802400
2021-08-30,145.58964568755835,149.97688265994054,145.2085727146907,149.61534118652344,90956700
2021-08-31,149.16586282859998,149.30265785841414,147.82720977662575,148.3548583984375,86453100
2021-09-01,149.33201585532615,151.4328005101191,148.85322564922996,149.0193328857422,80313700
2021-09-02,150.34815971820325,151.1787105563669,148.91180444862712,150.13319396972656,71115500
2021-09-03,150.24070759279422,151.0908050119508,149.58604446464392,150.7683563232422,57808700
2021-09-07,151.4230496190897,153.6606295652861,150.85632286325858,153.1036834716797,82278300
2021-09-08,153.38700877891932,153.4456331023822,150.45567332943037,151.559814453125,74420200
2021-09-09,151.93113726904932,152.53694188624507,150.42637656824454,150.54364013671875,57305700
2021-09-10,151.45234744847278,151.92135699493102,145.2965393767227,145.56036376953125,140893200
2021-09-13,147.18231163973152,147.95422317305022,145.34533722841422,146.1270294189453,102404300
2021-09-14,146.90876744705565,147.61228914708835,143.54750041568678,144.72979736328125,109296300
2021-09-15,145.1596986106003,146.01956159972383,143.01982179601146,145.6189422607422,83281300
2021-09-16,145.0424802595639,145.56034832894838,143.85040265204483,145.38446044921875,68034100
2021-09-17,145.41377207009813,145.41377207009813,142.42379770872697,142.71693420410156,129868800
2021-09-20,140.50863618556156,141.52482558177502,138.03654529205727,139.66831970214844,123478900
2021-09-21,140.63566578658538,141.29034368063373,139.51199340756355,140.14710998535156,75834000
2021-09-22,141.14378392401113,143.0784609405733,140.4109501394529,142.51174926757812,76404300
2021-09-23,143.29344195401745,143.71360778815728,142.30656438659437,143.46932983398438,64838200
2021-09-24,142.32609558654582,144.09466540021555,142.2283784515029,143.5572509765625,53477900
2021-09-27,142.1404264749726,142.61921652920344,140.52819828937186,142.04270935058594,74150700
2021-09-28,139.97122157619168,141.4368888178272,138.44693003041687,138.66189575195312,108972300
2021-09-29,139.2091064976362,141.14378350850296,138.77917495976774,139.5608673095703,74602000
2021-09-30,140.37190261492736,141.07542439314534,138.0463714641766,138.26133728027344,89056700
2021-10-01,138.65214546670163,139.64880358400276,135.9260103602956,139.38497924804688,94639600
2021-10-04,138.51535016597074,138.95506236159227,135.1052398519007,135.955322265625,98322000
2021-10-05,136.29731756814027,138.9843747661612,136.17028827499877,137.88023376464844,80861100
2021-10-06,136.2777412661686,138.89639291361067,135.20291265891208,138.7498321533203,83221100
2021-10-07,139.7856443847238,140.91909791585633,139.453429873389,140.0103759765625,61732700
2021-10-08,140.73342896287608,140.8799897873894,139.29707324446653,139.62928771972656,58773200
2021-10-11,139.01368703802868,141.49554421911762,138.56420909161307,139.54132080078125,64452200
2021-10-12,139.9517211619384,139.97126757292082,137.8118439004276,138.27108764648438,73035900
2021-10-13,138.00730898971787,138.16363558383475,136.01399209187673,137.6848602294922,78762700
2021-10-14,138.85737578524592,140.58686806127858,138.27110266842462,140.4696044921875,69907100
2021-10-15,140.47935479013262,141.58348088448486,140.22529620330172,141.5248565673828,67940300
2021-10-18,140.16670208595596,143.479110901774,139.88334618906478,143.1957550048828,85589200
2021-10-19,143.64521771748375,145.75578303894451,143.195754584487,145.35516357421875,76378900
2021-10-20,145.29653919398467,146.32250968957678,144.72981249251907,145.84371948242188,58418800
2021-10-21,145.40400691653662,146.21501151275598,144.48551942420278,146.0586700439453,61421000
2021-10-22,146.26387023963363,146.74264548774926,145.23789985010384,145.28675842285156,58883400
2021-10-25,145.27694716693773,145.95115656405432,144.24121124480388,145.2378692626953,50720600
2021-10-26,145.91214002036054,147.38757380600188,145.59945701676844,145.90237426757812,60893400
2021-10-27,145.94140632392705,146.30293288736218,145.09132390307514,145.44308471679688,56094900
2021-10-28,146.39086968766787,149.6641846605071,146.2931525621037,149.0779266357422,100077900
2021-10-29,143.85040287273776,146.5081482073945,143.0589446865979,146.37135314941406,124953200
2021-11-01,145.57984926191588,146.27359008476768,144.41708417933333,145.550537109375,74588300
2021-11-02,145.25746142260692,148.10086068451773,145.24768076131065,146.58633422851562,69122000
2021-11-03,146.9478153017873,148.49165344387518,146.39086943374969,148.02264404296875,54511500
2021-11-04,148.11062639576105,148.94116258076141,147.1921388068415,147.50482177734375,60394600
2021-11-05,148.63012712450208,148.93347149692437,146.83940090236302,148.03321838378906,65463900
2021-11-08,148.16041026715402,148.31697989696048,146.93723803048172,147.2112274169922,55020900
2021-11-09,146.97639448653322,148.17999196283563,146.83939977322487,147.57330322265625,56787900
2021-11-10,146.80026646441542,146.90790623545243,144.67684091878007,144.74533081054688,65187100
2021-11-11,145.76299817171153,146.22289720379737,144.51045604306032,144.69638061523438,41000000
2021-11-12,145.24438797954153,147.17210903147864,144.31477986704056,146.7709197998047,63804000
2021-11-15,147.14272437440852,148.62032601011296,146.22289645235986,146.78067016601562,59222800
2021-11-16,146.72193826652372,148.23867461686362,146.1348097014568,147.75918579101562,59256200
2021-11-17,147.7592057993934,151.6733569463972,147.7494257967945,150.19577026367188,88807000
2021-11-18,150.41104477831504,155.26458367795593,149.76520627698585,154.48175048828125,137827700
2021-11-19,154.2664794451428,157.5641620110988,153.1705218782956,157.104248046875,117305600
2021-11-22,158.209956175684,162.14368161224743,157.54455775714948,157.5641326904297,117467900
2021-11-23,157.66200120676388,158.3274146566765,155.64621578340464,157.94578552246094,96041900
2021-11-24,157.29993896578694,158.660105803449,156.21376149604953,158.4644012451172,69463600
2021-11-26,156.14526203093936,157.00636502097973,153.0041495633598,153.44448852539062,76959800
2021-11-29,155.94955010034442,157.7304958999759,155.38199643665857,156.80088806152344,88748200
2021-11-30,156.55625589116394,161.96756831221649,156.48775108343634,161.75228881835938,174048100
2021-12-01,163.88551760970591,166.64500155872992,160.99883389139347,161.2336883544922,152052500
2021-12-02,155.3331118145511,160.6759203936693,154.41328379839803,160.245361328125,136739200
2021-12-03,160.49976670029744,161.4195945786872,156.29205136899398,158.36654663085938,118023100
2021-12-06,160.7639885662799,164.27695105253582,160.75420856233345,161.7718963623047,107497000
2021-12-07,165.45116789916563,167.89751232351225,164.72704457429052,167.50608825683594,120405400
2021-12-08,168.4357343791699,172.18353634737676,167.03641741062992,171.32241821289062,116998900
2021-12-09,171.15606234208923,172.95656843850207,170.18730447599066,170.81356811523438,108923700
2021-12-10,171.4496116481563,175.77474686026093,170.9407678198788,175.59860229492188,115402700
2021-12-13,177.23275419312068,178.22108688608395,171.76273170193855,171.96823120117188,153237000
2021-12-14,171.48876932392616,173.92533410356964,168.51402063695375,170.58851623535156,139380400
2021-12-15,171.3517820953112,175.6475631254731,168.6118728318842,175.4518585205078,131063300
2021-12-16,175.43221959715143,177.25230012898882,167.0852950701425,168.56288146972656,150185800
2021-12-17,166.28292736988075,169.74695967221308,166.0480878451819,167.4669647216797,195432700
2021-12-20,164.6683142100144,166.91895378666172,163.86592110293466,166.1067657470703,107499100
2021-12-21,167.87793543850688,169.48273676499653,165.49030091905374,169.27725219726562,91185900
2021-12-22,169.32617236411534,172.08565609490324,168.45527432954148,171.87037658691406,92135300
2021-12-23,172.07587897729215,173.05441678226669,171.50832525865067,172.49664306640625,68356600
2021-12-27,173.2892490658333,176.54778161213417,173.26968906108772,176.459716796875,74919600
2021-12-28,176.29338521436063,177.43827272382592,174.69836371754772,175.44204711914062,79144300
2021-12-29,175.48119097181373,176.75329313798875,174.3167285642682,175.53012084960938,62348900
2021-12-30,175.6181743920382,176.69457190920295,174.26778749437727,174.37542724609375,59773000
2021-12-31,174.2677857929612,175.38331824017646,173.45559766181222,173.7589569091797,64062300
2022-01-03,174.0133573614573,178.95497562988,173.89593761791699,178.1036376953125,104487900
2022-01-04,178.71035458130368,179.01369889567948,175.2756775127618,175.84323120117188,99310400
2022-01-05,175.75516158524204,176.3031403228598,170.8918278919333,171.1658172607422,94537600
2022-01-06,168.99349099432447,171.53769548653034,167.95624321761545,168.3085174560547,96904000
2022-01-07,169.17940193566972,170.40257420223315,167.35932100577125,168.474853515625,86709100
2022-01-10,165.45116232460057,168.79775959259328,164.5606894006289,168.49441528320312,106765600
2022-01-11,168.62165897014336,171.42026304461638,167.1538521125257,171.32241821289062,76138300
2022-01-12,172.3400748149154,173.37732250749067,171.0679876032979,171.7627410888672,74805200
2022-01-13,172.0073621746904,172.82933029006384,168.10299122971512,168.49441528320312,84505800
2022-01-14,167.66267899736397,170.05031384521072,167.41804452412237,169.35556030273438,80440800
2022-01-18,167.82899175117316,168.836884364845,165.7740715864879,166.15570068359375,90956700
2022-01-19,166.35143003303915,167.40825267441707,162.37856885772902,162.66233825683594,94815000
2022-01-20,163.39619114287353,166.0382394643983,160.65628309668958,160.9792022705078,91420500
2022-01-21,160.89121821233596,162.76022939959458,158.81672240399746,158.9243621826172,122848900
2022-01-24,156.58563920962845,158.8167044309835,151.3798104055977,158.1512908935547,162294600
2022-01-25,155.56793581393717,159.26680751652682,153.65001008067688,156.35076904296875,115798400
2022-01-26,159.99095298775666,160.8618511560036,154.43286466260852,156.26272583007812,108275300
2022-01-27,158.96346843901696,160.32363543352318,154.88296745549835,155.80279541015625,121954600
2022-01-28,162.15349217595866,166.69390660020625,159.30594382680772,166.67433166503906,179935700
2022-01-31,166.5080140130585,171.24413390438698,165.8719554140601,171.0288543701172,115541600
2022-02-01,170.27537434014533,171.08756258764447,168.61186289898112,170.8625030517578,86213900
2022-02-02,170.99949834473722,172.10525095182186,169.6099763158955,172.06610107421875,84914300
2022-02-03,170.7352853699913,172.4575215973305,168.42593537257994,169.18919372558594,89418100
2022-02-04,168.20942139418403,170.5805134014752,167.22963674500915,168.9050750732422,82465400
2022-02-07,169.36552707422473,170.43348845120025,167.49413533637534,168.18978881835938,77251200
2022-02-08,168.2583626015754,171.8051921224292,167.9644243058782,171.2957000732422,74829200
2022-02-09,172.4910539110368,173.07891560572492,171.36429283315064,172.71640014648438,71285000
2022-02-10,170.6196718007765,171.93257943938036,168.08203354026793,168.6405029296875,90865900
2022-02-11,168.84625725787345,169.58109560057568,164.64297356543503,165.23085021972656,98670700
2022-02-14,163.98650420148718,166.15183422384362,163.19288125878157,165.4659881591797,86185500
2022-02-15,167.5137362420102,169.45370512365702,166.80829029407985,169.29693603515625,62527400
2022-02-16,168.37599760906474,169.8358671652493,166.61238225395954,169.0618438720703,61177400
2022-02-17,167.57251856143097,168.43473358576446,165.06427298190405,165.4659881591797,69589300
2022-02-18,166.3870301609273,167.0924613280084,162.83040723152354,163.91796875,82772700
2022-02-22,161.64481524353263,163.32025303287986,158.8720237841658,160.9981689453125,91162800
2022-02-23,162.1934979328617,162.79116699621056,156.52055301215938,156.83409118652344,90009200
2022-02-24,149.49550590272597,159.55789590082478,148.92722915533128,159.4501190185547,141147500
2022-02-25,160.5279097890242,161.78203291625664,157.617948249187,161.5175018310547,91974200
2022-02-28,159.76365924798694,162.07595128148682,159.14639022474867,161.78201293945312,95056600
2022-03-01,161.3704791343853,163.232078365881,158.69567205028895,159.9008026123047,83474400
2022-03-02,161.0667710705488,163.97673219026618,159.65587901852524,163.19290161132812,79724800
2022-03-03,165.06430592514928,165.49541352335572,162.203336805619,162.8695831298828,76678400
2022-03-04,161.16478287844762,162.20335221808782,158.82309815688976,159.8714599609375,83737200
2022-03-07,160.05760426701897,161.6840502038395,155.82492784594277,156.07968139648438,96418800
2022-03-08,155.60937048225745,159.58729287941838,152.65041731502816,154.25726318359375,131148300
2022-03-09,158.2156144765831,160.10660654613918,156.1874681101056,159.65589904785156,91454900
2022-03-10,156.9614757494235,157.14763719865718,152.82678391494153,155.31544494628906,105342000
2022-03-11,155.71715834467904,156.06008893270172,151.37671976951566,151.60206604003906,96970100
2022-03-14,148.38835719355112,151.0043799732345,147.06565710961667,147.57513427734375,108732100
2022-03-15,147.8494586979721,152.42506496258488,147.33998157862231,151.9547576904297,92964300
2022-03-16,153.8751841039313,156.7655458657659,151.33754541830783,156.36383056640625,102300200
2022-03-17,155.40362432397723,157.7453087439647,154.44343967423552,157.37298583984375,75615400
2022-03-18,157.2652009907308,161.1549465596943,156.53036263312293,160.66505432128906,123511700
2022-03-21,160.20455132045697,162.98715054298916,159.71465909153343,162.03675842285156,95811400
2022-03-22,162.1641422669517,165.99510360566663,161.57628048257416,165.40724182128906,81532000
2022-03-23,164.5940116285297,169.15000379737148,164.2608735199057,166.76913452148438,98062700
2022-03-24,167.60194065734933,170.61967882805246,166.76913277034842,170.5511016845703,90131400
2022-03-25,170.36491195893058,171.73660410420254,169.2577508307534,171.18792724609375,80546200
2022-03-28,168.6895171187773,172.17754799227433,168.5229555265403,172.05018615722656,90371900
2022-03-29,173.11815452599345,175.391247170357,172.77522391375607,175.34226989746094,100589400
2022-03-30,174.94053078604693,175.979099995584,173.12792342578476,174.17630004882812,92633200
2022-03-31,174.2448849220912,174.43104638306448,170.87442359799343,171.08018493652344,103049300
2022-04-01,170.51187068214196,171.34469336684182,168.4641249613338,170.7862091064453,78751300
2022-04-04,171.04100211349504,174.88175589117134,170.91362533338986,174.832763671875,76468400
2022-04-05,173.9117489626708,174.6955795536943,170.8940109049415,171.5210723876953,73401800
2022-04-06,168.87568420871693,170.12001491015783,166.69076860801428,168.3563995361328,89058800
2022-04-07,167.69992580849703,169.85544881098227,166.41641045043957,168.6601104736328,77594700
2022-04-08,168.30738857225097,168.30738857225097,165.77954264267717,166.65155029296875,76575500
2022-04-11,165.29947642014864,165.61299973690032,162.1543610861938,162.39930725097656,72246700
2022-04-12,164.6233833916544,166.435975608999,163.27127610008927,164.27066040039062,79265200
2022-04-13,164.00610048305086,167.5823073528285,163.39863897484116,166.9552459716797,70618900
2022-04-14,167.17083120352376,167.80770011623432,161.70363174912274,161.94857788085938,75329400
2022-04-18,160.60625594535696,163.23208589340007,160.26334037791807,161.73301696777344,69023900
2022-04-19,161.68402299396155,164.4274222551572,160.59646173132168,164.01589965820312,67723800
2022-04-20,165.34841899344127,165.46600329408383,162.74220370933205,163.84934997558594,67929800
2022-04-21,165.49540922825548,168.06243992326603,162.55605562621574,163.0557403564453,87227800
2022-04-22,163.0949398073809,164.47642463552896,158.23520194954875,158.5193328857422,84882400
2022-04-25,157.862880430984,159.87144172970685,155.2566649146805,159.58731079101562,96046400
2022-04-26,158.9700412464134,159.0582182667308,153.55183394880203,153.63021850585938,95623200
2022-04-27,152.75821530720194,156.55976925790796,152.23893068313222,153.40487670898438,88063200
2022-04-28,156.0306713643422,161.19413952588084,155.71713316880462,160.33192443847656,130216800
2022-04-29,158.56834326506834,162.84020491275837,154.071135335253,154.46304321289062,131747600
2022-05-02,153.54203875876948,155.03130046543404,150.17157761678854,154.7667694091797,123055300
2022-05-03,154.9528969165434,157.46115753940876,153.15990462040372,156.25601196289062,88966500
2022-05-04,156.44221048032446,163.11454143572888,156.04049519291306,162.66384887695312,108256500
2022-05-05,160.53770657596968,160.76305283929582,151.8176149978829,153.600830078125,130525300
2022-05-06,153.0807608024048,156.44636712680793,151.2851189689877,154.32691955566406,116124600
2022-05-09,152.02101820173502,152.90412873322438,148.6456204167706,149.2049102783203,131577900
2022-05-10,152.60000914979375,153.79710400786678,150.05862680351393,151.6089630126953,115366700
2022-05-11,150.61786524020772,152.53124880743349,143.07225122446442,143.74929809570312,142689800
2022-05-12,140.08937970466798,143.45497143936288,136.19391853080884,139.88331604003906,182602000
2022-05-13,141.87521108197208,145.31931779066926,140.4230033804494,144.347900390625,113990900
2022-05-16,142.81717961196202,144.75019240669823,141.47289233038416,142.80735778808594,86643800
2022-05-17,146.06502676243824,146.95794432736452,143.92595034164182,146.43789672851562,78336300
2022-05-18,144.09274359887067,144.59316242526515,137.27322514239307,138.17596435546875,109742900
2022-05-19,137.2536291483144,139.00020681352638,134.03521536260072,134.77113342285156,136095600
2022-05-20,136.47847391127468,138.05824551298795,130.12014512321653,135.0066375732422,137426100
2022-05-23,135.20285452842407,140.57015125059797,135.0654837610607,140.4229736328125,117726300
2022-05-24,138.16612659120844,139.30434983958662,134.75147181836144,137.72457885742188,104132700
2022-05-25,135.8308524536192,139.12776621000188,135.742545873108,137.88162231445312,92482700
2022-05-26,134.81034805775556,141.6298510183434,134.56504208814962,141.0803680419922,90601500
2022-05-27,142.6601509529846,146.86959515379783,142.53258704704527,146.83035278320312,90978500
2022-05-31,146.27110250820675,147.831245433681,144.0829617048982,146.04541015625,103718400
2022-06-01,147.08550619630913,148.8909701597807,144.90718720632282,145.91786193847656,74286600
2022-06-02,145.05433838348728,148.42975116841052,144.10254995382152,148.37088012695312,72348100
2022-06-03,144.14179449565412,145.19171132509297,141.74762059734428,142.6503448486328,88570300
2022-06-06,144.2693764860653,145.78046996633253,142.17936438712687,143.39608764648438,71598400
2022-06-07,141.63972369363694,146.20241037757677,141.39441763595644,145.91786193847656,67808200
2022-06-08,145.79031536395144,147.056088184553,144.69134888576738,145.1819610595703,53950200
2022-06-09,144.31844471982856,145.17210490927135,139.85387199936835,139.96180725097656,69473000
2022-06-10,137.6461172993445,138.11710068108783,134.48657445941151,134.55526733398438,91437900
2022-06-13,130.37524138815306,132.6614953380435,128.97209811172078,129.40383911132812,122207100
2022-06-14,130.63038185886012,131.37610685696256,129.01135295389076,130.26731872558594,84784300
2022-06-15,131.76858160626196,134.7613181921413,129.67858439406757,132.88717651367188,91533000
2022-06-16,129.60004972471256,129.90422672691824,126.61712079434068,127.61797332763672,108123900
2022-06-17,127.62781429709099,130.58129318016776,127.37268647196602,129.08982849121094,134520300
2022-06-21,130.91491273074396,134.48656772231706,130.8167993077871,133.31890869140625,81000500
2022-06-22,132.25918724085466,135.17342395812105,131.39572023105475,132.80868530273438,73409200
2022-06-23,134.25110181028134,135.98785785879153,133.08344262037107,135.6738739013672,72433800
2022-06-24,137.27324957478913,139.24551965514786,137.1457006192552,139.00021362304688,89116800
2022-06-27,140.02068012877845,140.79585557470105,138.32316657888146,139.00021362304688,70207900
2022-06-28,139.46137923230657,140.72715167094702,134.74169394010806,134.85943603515625,67083400
2022-06-29,134.87905849783044,138.02877917366496,134.10388314834785,136.61581420898438,66242400
2022-06-30,134.6730322892134,135.77199869053038,131.2583759906255,134.15298461914062,98964500
2022-07-01,133.4856899787513,136.4293616172376,133.11283508569903,136.32142639160156,71051600
2022-07-05,135.18325151505502,138.951148551157,134.35901187342057,138.90208435058594,73353800
2022-07-06,138.6960126584971,141.41399224615117,138.43107799720204,140.2365264892578,74064300
2022-07-07,140.59958423477383,143.79838414491758,140.58977738452884,143.60214233398438,66253700
2022-07-08,142.53264245103242,144.77965457747027,142.27752951227805,144.2792205810547,64547800
2022-07-11,142.93489980535588,143.88668829327412,141.08038702449986,142.14991760253906,63141600
2022-07-12,143.02322474684678,145.66272006961017,142.32656399441228,143.12135314941406,77588800
2022-07-13,140.30522551606126,143.700252180436,139.4515504526769,142.75828552246094,71185600
2022-07-14,141.37475454509644,146.15331059436355,140.56033683517074,145.6823272705078,78140700
2022-07-15,146.96774129904725,148.02746510063992,145.4174054581408,147.3504180908203,76259900
2022-07-18,147.90971463576915,148.7241323716371,143.9455611978647,144.30862426757812,81420900
2022-07-19,145.1426536934173,148.39050276940443,144.1516228338136,148.16482543945312,82982400
2022-07-20,148.28258588894056,150.83377461851506,147.5466677906739,150.16653442382812,64823400
2022-07-21,151.5991200487024,152.64903699884627,149.08718880462706,152.43316650390625,65086600
2022-07-22,152.47240210045547,153.3456908921451,150.52958270466215,151.19680786132812,66675400
2022-07-25,151.11828092871338,152.12894030432363,149.42076784719634,150.07818603515625,53623900
2022-07-26,149.4011670445513,150.21558479499407,147.96858832963514,148.75357055664062,55138700
2022-07-27,149.71519986654883,154.37601511646298,149.3030874727054,153.8461456298828,78620700
2022-07-28,154.03253631118739,154.68014773185416,151.5107984661639,154.39559936523438,81378700
2022-07-29,158.21258113398608,160.55770616166393,156.50524578988953,159.45872497558594,101786900
2022-08-01,157.98688125382472,160.51844113720935,157.8691391572039,158.4774932861328,67829400
